name,id,dlc,featureflag,factions,category,class,propulsion,wiki,portrait,icon,minimap,tier,requires,formation,emblem,squad type,rank,members,steering type,music intensity,models,volume,tilesize,height,scale,level,tileBlockingLevel,sound,gender,weapon,power shot,abilities,lifetime,hitpoints,armor,armor type,supply,support,funds,materiel,cap,xp mod,build time,speed,rotation,turret,flight,LOS,cone,capture,cargo,garrison,switch,alternateUnitTypes,decoration,hit,death,death.blood,death.deathEffect,attributes,code,traits,transform restrictions,combat stance,target priority,climbing,hopperThings,// Animations,death variations,attack variations,dropship anim,bug mound,heal,carryableConfig,landingPad,transportConfig,spawnConfig,attachment,pupaeDefense,squadDefender,notification,carrying,radiuscapturing,invasionMarker,invasion,construction effect,step effect,constructor,constructable
M11_Guard,66,base,,federation,ground,vehicle,mech,,,29,,,Machine_Bay,/,offset: 7.5,direct,1,1,BigUnit 90,,M11_Parade_Marauder,2.5,,3.63,1.5,1,,marauder,,M11_Howitzer; M11_Gatling,,Reinforce; M11_AA_Barrage; M11_Mortar_Barrage,,600,80,,/,/,,/,,0.5,40,5,100,110; fliprotation: true; feetalignangle: 70,,60,,,,,,,,Sparks,bloodTexture: 3 always,,Marauder_Death,armored; gasImmune; fireproof; smogImmune,,performanceDamage; suppressionImmune; cannotCapture; bigCollisionLayer; canPurchase; singleton,,,,,,,2,,,,,enabled,,preferredTransport: Drop_Pod; noPlayerInput: (),,,,,,exit: anim,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Exosuit_Fortification,1151,base,,federation,ground,structure,fundament,,,70,none,,/,/,type: simple; offset: 3.5,direct,/,1,,,Exosuit_Fortification,10,,0.8,,,,,,/,,/,,500,80,,/,/,,,,,,/,/,,,/,,,,,,,,Sparks,,,Exosuit_Fortification_Death,inanimate,,alwaysVisible; noUnitCard; noCollider; inaccessible,,,,,,,,,,,2,,,,,,,,,exit: instant,,,,,,,
Pilot,4059,base,,federation,ground,infantry,foot,,,51,,,,/,type: simple; offset: 3.5,direct,1,1,,,Pilot_0,0.7,,1.76,1; 1.1,,,Metro_Robber,,Morita_Pistol,,/,,35,20,,/,,,,,,,3.9,360,,,70,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,garrison,,,,,,,3,,,,1,enabled,,preferredTransport: DR-4_Viking; noPlayerInput: (),,,,,,,,,,,,,
Scientists,46,base,,federation,ground,infantry,foot,,portrait_scientist,48,,,/,mob; 0.3; 2.2,offset: 5,squad,2,5,,,Scientist_0; Scientist_1; Scientist_2,0.7,,1.76,1; 1.1,,,scientists,,/,,/,,50,0,,/,,,,,,,3.9,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,garrison; noFireBlocking,,,,,,,3,,,,1,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,,
Camera_Crew,65,base,,federation,ground,infantry,foot,,,64,,,/,line; 0.3; 2.0; 2.0; 1,offset: 5,squad,2,2,,,Camera_Crew,0.7,,1.76,1; 1.1,,,Generic_Humans,,Camera,,/,,60,0,,2,,,,,,,3.9,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,noFireBlocking,,,,,,,3,,,,1,enabled,,preferredTransport: DR-8_Skyhook,,,,,,,,,,,,,
Colonists,64,base,,federation,ground,infantry,foot,,portrait_civilian,55,,,/,mob; 0.3; 2.2,type: none; offset: 5,squad,2,8,,,Civilian_0; Civilian_1; Civilian_2,0.7,,1.76,1; 1.1,,,Generic_Humans,,/,,/,,50,0,,/,,,,,,,3.9,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,inaccessible; noFireBlocking,,,,,,,3,,,,1,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,,
Personnel,44,base,,federation,ground,infantry,foot,,,55,,,/,mob; 0.2; 1.1,offset: 5,squad,2,6,,,Personnel_0; Personnel_1,0.7,,1.76,1; 1.1,,,Generic_Humans,,/,,/,,50,0,,/,,,,,,,3.9,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,,,,,,,,3,,,,1,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,,
General,170,base,,federation,ground,infantry,foot,,,39,,,/,/,offset: 4,direct,2,1,,,General,0.7,,1.76,1.1,,,Generic_Humans,male,/,/,/,,80,0,,1,,,,,,,3.9,360,,,50,,,,,,,,Blood,,156; 10; 10,standard: Blood_Death,human,,garrison; noFireBlocking,,,,,,,3,,,,,enabled,,preferredTransport: DR-4_Viking,,,,,,,,,,,,,
DR-4_Viking,38,base,,federation,air,transport_air,hover,,,59,,,/,/,type: none,direct,/,1,,,DR-4_Viking,12,,,,,,,,/,,/,,/,0,,/,,,,,,,39,130,,,10,,,10,,,,,Sparks,,,,,,noEditor; inaccessible; dropship,,,,,,,,,animated; landAnim: 4 (flare: 0; effect: 0 dropship_land); takeoffAnim: 5 (effect: 0 dropship_takeoff),,,,,,,,,,,,,,,,,,
DR-8_Skyhook,113,base,,federation,air,transport_air,hover,,,59,,,/,/,type: none,direct,/,1,,,DR-8_Skyhook,9.6,,,0.8,,,,,/,,/,,/,0,,/,,,,,,,39,130,,,10,,,10,,,,,Sparks,,,,,,noEditor; inaccessible; dropship,,,,,,,,,animated; landAnim: 4 (flare: 0; effect: 0 Skyhook_Land); takeoffAnim: 4 (effect: 0 Skyhook_Takeoff),,,,,,,,,,,,,,,,,,
DR-8_Skyhook_Building,2141,base,,federation,air,transport_air,hover,,,59,,,/,/,type: none,direct,/,1,,,DR-8_Skyhook_Building,9.6,,,0.8,,,,,/,,/,,/,0,,/,,,,,,,39,130,,,10,,,10,,,,,Sparks,,,,,,noEditor; inaccessible; dropship,,,,,,,,,animated; landAnim: 4 (flare: 0; effect: 0 Skyhook_Land); takeoffAnim: 5 (effect: 0 Skyhook_Takeoff),,,,,,,,,,,,,,,,,,
Drop_Pod,69,base,,federation,air,transport_air,hover,,,0,,,/,/,type: none,direct,/,1,,,Drop_Pod,2.3,,,2.2,,,,,/,,/,,/,0,,/,,,,,,,/,/,,,10,,,10,,,,,Sparks,,,,,,noEditor; inaccessible; dropship,,,,,,,,,animated; landAnim: 4.3 (flare: 0; effect: 0 drop_pod_land); takeoffAnim: 7.5 (effect: 0 Drop_Pod_Explode),,,,,,,,,,,,,,,,,,
Drop_Pod_Small,400,base,,federation,air,transport_air,hover,,,0,,,/,/,type: none,direct,/,1,,,Drop_Pod_Bug,2.3,,,1,,,,,/,,/,,/,0,,/,,,,,,,/,/,,,10,,,10,,,,,Sparks,,,,,,noEditor; inaccessible; dropship,,,,,,,,,animated; landAnim: 3 (effect: 0 Bug_Drop_Pod_Land); takeoffAnim: 7.5 (effect: 0 Bug_Drop_Pod_Explode),,,,,,,,,,,,,,,,,,
Drop_Pod_Medium,401,base,,federation,air,transport_air,hover,,,0,,,/,/,type: none,direct,/,1,,,Drop_Pod_Bug,2.3,,,1.25,,,,,/,,/,,/,0,,/,,,,,,,/,/,,,10,,,10,,,,,Sparks,,,,,,noEditor; inaccessible; dropship,,,,,,,,,animated; landAnim: 3 (effect: 0 Bug_Drop_Pod_Land); takeoffAnim: 7.5 (effect: 0 Bug_Drop_Pod_Explode),,,,,,,,,,,,,,,,,,
Drop_Pod_Large,402,base,,federation,air,transport_air,hover,,,0,,,/,/,type: none,direct,/,1,,,Drop_Pod_Bug,2.3,,,1.6,,,,,/,,/,,/,0,,/,,,,,,,/,/,,,10,,,10,,,,,Sparks,,,,,,noEditor; inaccessible; dropship,,,,,,,,,animated; landAnim: 3 (effect: 0 Bug_Drop_Pod_Land); takeoffAnim: 7.5 (effect: 0 Bug_Drop_Pod_Explode),,,,,,,,,,,,,,,,,,
MG_Turret,9,base,,federation; gaia,ground,construction,fundament,MG_Turret,HMGTurret,57,,,/,/,offset: 4.5,direct,/,1,,,MG_Turret_Manned,0.8,1,1.8,1.2,,,,,Turret_HMG 0,,/,,120,10,,/,,,10,,,10,/,/,120; pitch: 120 -35 80,,60,,,,,MG_Turret_Unmanned,,,Sparks,ragdoll: (),,MG_Turret_Death,repairable,,ragdollDeath; noUnitCard; overwatch; suppressionResistant; noCollider; canSelfDestruct; canPurchase,,,,,,,,,,,,,,,,,,,attack: turret,,,,,,,,flatGroundOnly: true; requirePavement: true; requiresTileSpacing: 1
MG_Turret_Unmanned,84,base,,federation; gaia,ground,construction,fundament,MG_Turret,HMGUnmanned,57,,,/,/,offset: 4.5,direct,/,1,,,MG_Turret,0.8,1,1.8,1.2,,,,,Turret_HMG 0,,OnCapture_Switch,,120,10,,/,,,,,,10,/,/,120; pitch: 120 -35 80,,60,,,,,MG_Turret,,,Sparks,ragdoll: (),,MG_Turret_Death,repairable,,ragdollDeath; noUnitCard; capturable; overwatch; forceGaia; noCollider; alwaysVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,flatGroundOnly: true; requirePavement: true; requiresTileSpacing: 1
MG_Tower,95,base,,federation; gaia,ground,structure,fundament,,HMGTurret,57,,,/,/,type: simple; offset: 12,direct,/,1,,,MG_Tower,4,1,9,,3,,,,Turret_HMG 0,,/,,600,40,,/,/,,,,,20,/,/,120; pitch: 120 -35 80,,60,,,,,,,,Sparks,deathSwitch: MG_Tower_Destroyed,,,repairable,,noUnitCard; suppressionResistant; alwaysVisible; tileBlocking; noFireBlocking,facing: tile,,,,,,,,,,,,,,,,,,attack: turret,,,,,,,,flatGroundOnly: true; requirePavement: true; requiresTileSpacing: 1
MG_Tower_Unmanned,81,base,,federation; gaia,ground,structure,fundament,,HMGUnmanned,57,,,/,/,type: none; offset: 12,direct,/,1,,,MG_Tower_Unmanned,4,1,9,,3,,,,/,,/,,600,40,,/,/,,,,,20,/,/,120; pitch: 120 -35 80,,60,,,,,,,,Sparks,deathSwitch: MG_Tower_Destroyed,,,repairable,,noUnitCard; capturable; forceGaia; alwaysVisible; tileBlocking; noFireBlocking,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,flatGroundOnly: true; requirePavement: true; requiresTileSpacing: 1
MG_Tower_Destroyed,98,base,,federation; gaia,ground,structure,fundament,,HMGUnmanned,57,none,,/,/,type: none; offset: 12,direct,/,1,,,MG_Tower_Destroyed,4,1,9,,,,,,/,,/,,/,/,,/,/,,,,,/,/,/,,,/,,,,,,,,Sparks,,,,,,noUnitCard; alwaysVisible; tileBlocking; inaccessible; forceGaia; alwaysVisible; noFireBlocking,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,flatGroundOnly: true; requirePavement: true; requiresTileSpacing: 1
Rocket_Turret,67,base,,federation; gaia,ground,construction,fundament,,,44,,,Rocket_Depot,/,offset: 4.5,direct,/,1,,,Rocket_Turret_Manned,0.8,1,1.8,,,,,,Turret_Rocket,,/,,120,10,,/,,,15,,,20,/,/,90,,60,,,,,,,,Sparks,,,Rocket_Turret_Death,repairable,,noUnitCard; overwatch; suppressionResistant; noCollider; canSelfDestruct; canPurchase,,,,,,,,,,,,,,,,,,,attack: turret,,,,,,,,flatGroundOnly: true; requirePavement: true; requiresTileSpacing: 1
Grenade_Turret,68,base,,federation; gaia,ground,construction,fundament,,,43,,,Grenade_Depot,/,offset: 4.5,direct,/,1,,,Grenade_Turret_Manned,0.8,1,1.8,,,,,,Turret_Grenade,,/,,120,10,,/,,,15,,,20,/,/,90,,60,,,,,,,,Sparks,,,Grenade_Turret_Death,repairable,,noUnitCard; overwatch; suppressionResistant; noCollider; canSelfDestruct; canPurchase,,,,,,,,,,,,,,,,,,,attack: turret,,,,,,,,flatGroundOnly: true; requirePavement: true; requiresTileSpacing: 1
Wavebreaker_Ghost,71,base,,federation,ground,structure,fundament,,,53,none,,/,/,type: simple; offset: 7,direct,/,1,,,Wave_Breaker_Ghost,4,2,,1.8,1,,,,/,,Repair_To_Default,,100; onDeployOrSwitch: 1,/,,/,/,/,,,,20,/,/,,,/,,,,,Wavebreaker,,,/,,,,repairable,,noUnitCard; alwaysVisible; tileBlocking; invulnerable,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Wavebreaker,8,base,,federation,ground,structure,fundament,,,53,,,/,/,offset: 7,direct,/,1,,,Wave_Breaker,4,2,,1.8,1,,Turret,male,Wavebreaker_Volley,,/,,1000,80,,/,,,,,,60,/,/,20; pitch: 10 -13 30,,50,,,,,,,,Sparks,deathSwitch: Wavebreaker_Damaged,,Bunker_Explosion,armored; repairable,,noUnitCard; tileBlocking,facing: tile,,,,,,,,,,,,,,,,,,attack: turret,,,,,,,,flatGroundOnly: true; requirePavement: true; blockConstruction: true
Wavebreaker_Damaged,171,base,,federation,ground,structure,fundament,,,53,none,,/,/,offset: 7,direct,/,1,,,Wave_Breaker_Damaged,4,2,,1.8,1,,,,/,,Repair_To_Default,,500; onDeployOrSwitch: 1,/,,/,,,,,,30,/,/,,,/,,,,,Wavebreaker,,,Sparks,,,,armored; repairable,,noUnitCard; tileBlocking; invulnerable,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,flatGroundOnly: true; requirePavement: true; blockConstruction: true
Wavebreaker_Destroyed,53,base,,federation,ground,structure,fundament,,,53,none,,/,/,type: none; offset: 7,direct,/,1,,,Wave_Breaker_Destroyed,4,2,,1.8,1,,,,/,,/,,/,/,,/,,,,,,,/,/,,,/,,,,,,,,Sparks,,,,armored,,noUnitCard; forceGaia; inaccessible; tileBlocking,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Shock_Turret,136,base,,federation,ground,construction,fundament,,,54,,,Power_Plant,/,type: simple,direct,/,1,,,Shock_Node,2,1,0,,,,,,Electro_Shock,,/,,10,/,,/,,,,,,10,/,/,,,/,,,,,,,,Sparks,,,Turret_Explosion,burried,,noUnitCard; noCollider; invulnerable; noAutoTarget; uncontrollable; canSelfDestruct; noEditor,,,,,,,,,,,,,,,,,,,attack: turret,,,,,,,,blockConstruction: true
Searchlight,73,base,,federation,ground,structure,fundament,,,50,,,Power_Plant,/,offset: 4.5,direct,/,1,,,Searchlight_Manned,2,1,1.8,,,,,,/,,Pre_Aim,,100,2,,/,,,,,,10,/,50,,,70,20,,,,Searchlight_Unmanned,,,Sparks,deathSwitch: Searchlight_Unmanned,,,repairable,,noCollider; ragdollDeath; noUnitCard; nightVision; defaultAbility; noFireBlocking,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Searchlight_Unmanned,60,base,,federation,ground,structure,fundament,,,50,,,Power_Plant,/,offset: 4.5,direct,/,1,,,Searchlight,2,1,1.8,,,,,,/,,OnCapture_Switch,,/,/,,/,,,,,,10,/,50,,,70,20,,,,Searchlight,,,Sparks,,,,,,noCollider; ragdollDeath; noUnitCard; noFireBlocking; capturable; forceGaia; alwaysVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Camera,131,base,,federation,ground,structure,fundament,,,64,none,,/,/,offset: 4.5,direct,/,1,,,Camera,2,,1.8,,,,,,/,,Pre_Aim,,100,2,,/,,,,,,,/,100,,,50,30,,,,,,,Sparks,,,,,,ragdollDeath; noUnitCard; defaultAbility; noFireBlocking; noAutoTarget; nightVision,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Demolition_Charge,61,base,,federation,ground,device,static,,,61,none,,/,/,,direct,/,1,,,Demolition_Charge,0.5,,0.1,1,,,,,/,,Activate_Demolition_Charge,60 remove,10,0,,/,,,,,,,/,/,,,/,,,,,,,,Sparks,,,,,,noAutoTarget; noUnitCard; noCollider,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demolition_Charge_Short,148,base,,federation,ground,device,static,,,61,none,,/,/,type: simple,direct,/,1,,,Demolition_Charge_Active,0.5,,0.1,1,,,,,/,,/,3 kill,10,0,,/,,,,,,,/,/,,,/,,,,,,,,Sparks,deathWeapon: Demolition_Explosion,,Demolition_Explosion,,,noEditor; noAutoTarget; noUnitCard; noCollider; forceRogue; remainVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demolition_Charge_Long,149,base,,federation,ground,device,static,,,61,none,,/,/,type: simple,direct,/,1,,,Demolition_Charge_Active,0.5,,0.1,1,,,,,/,,/,30 kill,10,0,,/,,,,,,,/,/,,,/,,,,,,,,Sparks,deathWeapon: Demolition_Explosion,,Demolition_Explosion,,,noEditor; noAutoTarget; noUnitCard; noCollider; forceRogue; remainVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steel_Bunker,4,base,,federation; gaia,ground,structure,fundament,,,65,,,/,/,offset: 7,direct,/,1,,,Steel_Bunker,7,2,3.02,,/,/,,,Bunker_MG,,/,,1400,40,,/,,,,,,,/,/,90,,50,/,,,,,,,Sparks,deathSwitch: Steel_Bunker_Destroyed,,Bunker_Explosion,solid; armored; structure,,noUnitCard; tileBlocking,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Steel_Bunker_Destroyed,133,base,,gaia,ground,structure,fundament,,,65,none,,/,/,type: none; offset: 7,direct,/,1,,,Steel_Bunker_Destroyed,7,2,3.02,,/,/,,,/,,/,,/,/,,/,,,,,,,/,/,,,/,,,,,,,,Sparks,,,,solid; armored; structure,,noUnitCard; forceGaia; inaccessible; tileBlocking; alwaysVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Gate_Closed,88,base,,federation; gaia,ground,structure,fundament,,,66,none,,/,/,type: simple; offset: 5,direct,/,1,,,Gate_Heavy_Closed,6,2 1,3,,1,1,,,/,,Gate_Open,,1000,60,,/,,,,,,,/,/,,,/,,,,,Gate_Open,,,Sparks,deathSwitch: Gate_Destroyed,,,solid; inanimate,,baseHeight; noUnitCard; alwaysVisible; noCollider; tileBlocking; isClearableBuilding,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Gate_Open,89,base,,federation; gaia,ground,structure,fundament,,,66,none,,/,/,type: simple; offset: 5,direct,/,1,,,Gate_Heavy_Open,6,2 1,3,,,,,,/,,Gate_Close,,1000,60,,/,,,,,,,/,/,,,/,,,,,Gate_Closed,,,Sparks,deathSwitch: Gate_Destroyed,,,solid; inanimate,,baseHeight; noUnitCard; noAutoTarget; alwaysVisible; noCollider,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Gate_Destroyed,80,base,,federation; gaia,ground,structure,fundament,,,66,none,,/,/,type: none; offset: 5,direct,/,1,,,Gate_Heavy_Destroyed,6,2 1,3,,,,,,/,,/,,/,/,,/,,,,,,,/,/,,,/,,,,,Gate_Open,,,Sparks,,,,solid; inanimate,,baseHeight; noUnitCard; noAutoTarget; alwaysVisible; noCollider,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,
Gate_Traffic_Closed,120,base,,federation; gaia,ground,structure,fundament,,,66,none,,/,/,type: simple; offset: 7,direct,/,1,,,Gate_Traffic_Closed,6,2 1,3,,,,,,/,,Gate_Traffic_Open,,/,/,,/,,,,,,,/,/,,,/,,,,,Gate_Traffic_Open,,,Sparks,,,,solid; inanimate,,baseHeight; noUnitCard; alwaysVisible; noCollider; tileBlocking,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Gate_Traffic_Open,119,base,,federation; gaia,ground,structure,fundament,,,66,none,,/,/,type: simple; offset: 7,direct,/,1,,,Gate_Traffic_Open,6,2 1,3,,,,,,/,,Gate_Traffic_Close,,/,/,,/,,,,,,,/,/,,,/,,,,,Gate_Traffic_Closed,,,Sparks,,,,solid; inanimate,,baseHeight; noUnitCard; noAutoTarget; alwaysVisible; noCollider,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Gate_Tall_Closed,2041,base,,federation; gaia,ground,structure,fundament,,,66,none,,/,/,type: simple; offset: 7,direct,/,1,,,Gate_Tall_Closed,6,2 1,3,,1,1,,,/,,Gate_Tall_Open,,1000,60,,/,,,,,,,/,/,,,/,,,,,Gate_Tall_Open,,,Sparks,deathSwitch: Gate_Destroyed,,,solid; inanimate,,baseHeight; noUnitCard; alwaysVisible; noCollider; tileBlocking; isClearableBuilding,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Gate_Tall_Open,2042,base,,federation; gaia,ground,structure,fundament,,,66,none,,/,/,type: simple; offset: 7,direct,/,1,,,Gate_Tall_Open,6,2 1,3,,,,,,/,,Gate_Tall_Close,,1000,60,,/,,,,,,,/,/,,,/,,,,,Gate_Tall_Closed,,,Sparks,deathSwitch: Gate_Destroyed,,,solid; inanimate,,baseHeight; noUnitCard; noAutoTarget; alwaysVisible; noCollider,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Gate_Taller_Closed,2043,base,,federation; gaia,ground,structure,fundament,,,66,none,,/,/,type: simple; offset: 7,direct,/,1,,,Gate_Taller_Closed,6,2 1,3,,1,1,,,/,,Gate_Tall_Open,,1000,60,,/,,,,,,,/,/,,,/,,,,,Gate_Taller_Open,,,Sparks,deathSwitch: Gate_Destroyed,,,solid; inanimate,,baseHeight; noUnitCard; alwaysVisible; noCollider; tileBlocking; isClearableBuilding,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Gate_Taller_Open,2044,base,,federation; gaia,ground,structure,fundament,,,66,none,,/,/,type: simple; offset: 7,direct,/,1,,,Gate_Taller_Open,6,2 1,3,,,,,,/,,Gate_Tall_Close,,1000,60,,/,,,,,,,/,/,,,/,,,,,Gate_Taller_Closed,,,Sparks,deathSwitch: Gate_Destroyed,,,solid; inanimate,,baseHeight; noUnitCard; noAutoTarget; alwaysVisible; noCollider,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Gate_Narrow_Closed,167,base,,federation; gaia,ground,structure,fundament,,,66,none,,/,/,type: simple; offset: 5,direct,/,1,,,Gate_Short_Closed,6,2 1,3,,1,1,,,/,,Gate_Open,,1000,60,,/,,,,,,,/,/,,,/,,,,,Gate_Narrow_Open,,,Sparks,deathSwitch: Gate_Narrow_Destroyed,,Bunker_Explosion,solid; inanimate,,baseHeight; noUnitCard; alwaysVisible; noCollider; tileBlocking; isClearableBuilding,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Gate_Narrow_Open,168,base,,federation; gaia,ground,structure,fundament,,,66,none,,/,/,type: simple; offset: 5,direct,/,1,,,Gate_Short_Open,6,2 1,3,,,,,,/,,Gate_Close,,1000,60,,/,,,,,,,/,/,,,/,,,,,Gate_Narrow_Closed,,,Sparks,deathSwitch: Gate_Narrow_Destroyed,,Bunker_Explosion,solid; inanimate,,baseHeight; noUnitCard; noAutoTarget; alwaysVisible; noCollider,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Gate_Narrow_Destroyed,169,base,,federation; gaia,ground,structure,fundament,,,66,none,,/,/,type: none; offset: 5,direct,/,1,,,Gate_Short_Destroyed,6,2 1,3,,,,,,/,,/,,/,/,,/,,,,,,,/,/,,,/,,,,,Gate_Narrow_Open,,,Sparks,,,,solid; inanimate,,baseHeight; noUnitCard; noAutoTarget; alwaysVisible; noCollider,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,
Door_Closed,91,base,,federation; gaia,ground,structure,fundament,,,66,none,,/,/,type: simple; offset: 6,direct,/,1,,,Door_0_Closed,2,1,2.5,,1,1,,,/,,Gate_Tall_Open,,500,30,,/,,,,,,,/,/,,,/,,,,,Door_Open,,,Sparks,,,,solid; inanimate,,baseHeight; noUnitCard; alwaysVisible; noCollider; tileBlocking; isClearableBuilding,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Door_Open,92,base,,federation; gaia,ground,structure,fundament,,,66,none,,/,/,type: simple; offset: 6,direct,/,1,,,Door_0_Open,2,1,2.5,,,,,,/,,Gate_Tall_Close,,500,30,,/,,,,,,,/,/,,,/,,,,,Door_Closed,,,Sparks,,,,solid; inanimate,,baseHeight; noUnitCard; noAutoTarget; alwaysVisible; noCollider,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Noise_Maker,79,base,,federation,ground,device,static,,,0,arrow,,/,/,,direct,/,1,,,Demolition_Charge_Active,0.5,,0.1,,,,,,/,,/,,10,0,,/,,,,,,,/,/,,,/,,,,,,,,Sparks,,,,,,noEditor; noAutoTarget; noUnitCard,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Sensor_Array_Uncaptured,34,base,,federation,ground,structure,fundament,,,74,,,/,/,type: simple; offset: 8,direct,/,1,,,Sensor_Array_Uncaptured,2,1,5,,3,,,,/,,OnCapture_Switch,,/,/,,/,,,,,,,/,/,,,/,,,,,Sensor_Array,,,Sparks,,,,,,noUnitCard; nightVision; tileBlocking; capturable; alwaysVisible; forceGaia,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Sensor_Array,150,base,,federation,ground,structure,fundament,,,74,,,/,/,type: none; offset: 8,direct,/,1,,,Sensor_Array,2,1,5,,3,,,,/,,/,,/,/,,/,,,,,,,/,/,,,100,,,,,,,,Sparks,,,,,,noUnitCard; nightVision; tileBlocking; alwaysVisible,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Alarm_Tower,159,base,,federation,ground,device,fundament,,,74,none,,/,/,type: none; offset: 8,direct,/,1,,,Alarm_Tower,1,,4,1.5,,,,,Proximity_Alarm,,/,,/,/,,/,,,,,,,/,/,,,20,,,,,,,,Sparks,,,,,,noUnitCard; inaccessible,,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
ADR-4_Thor,142,not base,,federation,ground,transport_air,hover,,,59,,,/,/,type: simple,direct,/,1,,,ADR-4_Thor,12,,,,,,,,Dropship_Guns,,/,15 remove,/,0,,/,,,,,,,/,/,,,15,,,,,,,,Sparks,,,,,,noEditor; inaccessible; noCollider,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Radio_Station_Captured,4000,base,,federation,ground,station,static,,,62,base,,/,/,type: simple; offset: 5.5,direct,/,1,,,Radio_Station,8,2,1.737,,1,0,,,/,,/,,500,/,,/,,,,,,60,/,/,,,40,,,,,,,,Sparks,deathSwitch: Radio_Station_Neutral,,,repairable; station; immuneToPlasmaBug,,noUnitCard; alwaysVisible; tileBlocking; station,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Radio_Station_Neutral,4001,base,,gaia,ground,station,static,,,62,base,,/,/,type: simple; offset: 5.5,direct,/,1,,,Radio_Station_Destroyed,8,2,1.737,,1,0,,,/,,OnCapture_Switch,,/,/,,/,,,,,,,/,/,,,/,,10,,,Radio_Station_Captured,,,Sparks,,,,station,,noUnitCard; alwaysVisible; tileBlocking; station; capturable; invulnerable; forceGaia,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
Radio_Station_Neutral_Destroyable,4112,base,,gaia,ground,station,static,,,62,base,,/,/,type: simple; offset: 5.5,direct,/,1,,,Radio_Station_Destroyed,8,2,1.737,,1,0,,,/,,OnCapture_Switch,,/,/,,/,,,,,,,/,/,,,/,,10,,,Radio_Station_Destroyable,,,Sparks,,,,station,,noUnitCard; alwaysVisible; tileBlocking; station; capturable; invulnerable; forceGaia,facing: tile,,,,,,,,,,,,,,,,,,,,,,,,,,blockConstruction: true
